Price,Close,High,Low,Open,Volume
2004-08-25,75.12776184082031,75.24271757552155,74.31630291934921,74.60707664538353,38551400
2004-08-26,75.12776184082031,75.26976689412125,74.95870746891967,75.03309180528635,26629500
2004-08-27,75.36444091796875,75.48616027854385,75.09395803591767,75.19538653712169,24902900
2004-08-30,74.74232482910156,75.29005939260301,74.6882261870166,75.20891658860603,26726500
2004-08-31,75.13452911376953,75.16834205344585,74.45154797352366,74.83023329320358,44125300
2004-09-01,75.2764892578125,75.49287852888666,74.70846935591553,75.02628706723759,52778300
2004-09-02,76.1285400390625,76.20968280806875,75.22240623184284,75.22240623184284,42736600
2004-09-03,75.8175048828125,76.29085504996564,75.74312054809845,75.95950993295844,30480500
2004-09-07,76.31785583496094,76.50043216643382,75.95269801288856,76.1014665877099,37338800
2004-09-08,76.1285400390625,76.453121433344,75.94595849054195,76.15558934844067,32963100
2004-09-09,76.0609359741211,76.33141880878098,75.75663504643467,76.12179306418076,34314800
2004-09-10,76.453125,76.59513001151393,75.7904349462683,76.08796704505195,27900600
2004-09-13,76.70332336425781,76.912949062177,76.4193133556328,76.62217543645285,44398100
2004-09-14,76.85885620117188,76.879141893499,76.54103326370492,76.61541757498988,28048900
2004-09-15,76.27731323242188,76.6559932681542,76.19616529942414,76.61542188121962,38295000
2004-09-16,76.50723266601562,76.66276493080095,76.27732123708758,76.31112901003807,23911700
2004-09-17,76.83250427246094,76.97510043098832,76.52015004226688,76.69669470676446,33683000
2004-09-20,76.37076568603516,76.7238602121677,76.2417478877341,76.50657007748488,37149400
2004-09-21,76.70346069335938,77.04976849370408,76.41826847218302,76.56086458277119,40920800
2004-09-22,75.74604797363281,76.4047048906325,75.69172415142515,76.391126525383,49042100
2004-09-23,75.338623046875,75.84789721397132,75.338623046875,75.77999502781276,44068700
2004-09-24,75.6849136352539,75.8682551946493,75.46083180959445,75.48799371397168,34981100
2004-09-27,75.20281219482422,75.50837459651181,75.0873779702404,75.44047241620395,39355100
2004-09-28,75.56270599365234,75.71888568657268,74.971951267043,75.31146738324783,41662900
2004-09-29,75.94296264648438,75.94975441940112,75.3725780559942,75.51517420361674,33325700
2004-09-30,75.88864135742188,76.03802927274943,75.5491252518973,75.7460452147741,43536700
2004-10-01,77.1719970703125,77.1719970703125,76.1941892155177,76.22814289182172,62824300
2004-10-04,77.30101013183594,77.70843352764632,77.27385340734534,77.47755992464685,33082400
2004-10-05,77.34175872802734,77.51830852802485,77.09730675283201,77.30780505012648,36910600
2004-10-06,77.87141418457031,77.87141418457031,77.19238197339709,77.25349238571245,42297800
2004-10-07,77.03621673583984,77.68130056582223,76.97510631206137,77.66771701791217,39388800
2004-10-08,76.3979263305664,77.25350330756811,76.28927867472821,76.83250659270848,51872600
2004-10-11,76.71024322509766,76.74419171556582,76.48616142947586,76.58122549175125,20229100
2004-10-12,76.41148376464844,76.61519547323644,76.01085729985702,76.18740192132242,41754700
2004-10-13,75.7392578125,76.77817632645748,75.58986988855227,76.73064427616548,54212600
2004-10-14,75.12809753417969,76.00404940633766,75.08735727334536,75.8342914120575,64082200
2004-10-15,75.54911041259766,75.87504290874324,75.08057662120932,75.38613898392124,63482200
2004-10-18,75.83426666259766,75.98365447770607,75.1688132627332,75.2978309540725,43535100
2004-10-19,75.19599914550781,76.20776051404783,75.0941433135645,76.0651592409655,55851900
2004-10-20,75.04662322998047,75.25033492629751,74.52377080765207,74.95155915319349,57118500
2004-10-21,75.53556060791016,75.58988444173274,74.83615808441377,75.22999810871855,53218300
2004-10-22,74.68672943115234,75.54231121548763,74.59845713474911,75.50157095262509,48752400
2004-10-25,74.59848022460938,74.77503005266497,74.25217234127852,74.52378626583989,43990900
2004-10-26,75.7392578125,75.77999808972031,74.61206179042526,74.78181985298315,54337400
2004-10-27,76.64910888671875,76.79849671389088,75.45401663054481,75.63056117120136,73896000
2004-10-28,76.88002014160156,77.11088858377856,76.38432439721547,76.58124434056862,54413300
2004-10-29,76.86638641357422,77.16516201954452,76.66268001181324,76.8120678147984,48820200
2004-11-01,77.0769271850586,77.30100381772684,76.86642373292328,77.11087567820069,36720900
2004-11-02,77.1041030883789,77.79671360535922,76.88002123441898,77.18558363119766,56210000
2004-11-03,78.07511901855469,78.33314937097373,77.57263149666956,78.10906751774962,76960200
2004-11-04,79.14116668701172,79.2226471959976,77.87137522242722,77.93927737344947,55350300
2004-11-05,79.63689422607422,79.88134622834478,79.10045817556959,79.48071972388185,63287200
2004-11-08,79.52146911621094,79.60295485318001,79.25664694681777,79.4331967866149,33863800
2004-11-09,79.36527252197266,79.78627430245837,79.28379198295242,79.50108205467964,44658100
2004-11-10,79.4264144897461,79.8202544945114,79.28381831849086,79.48752491431019,45265400
2004-11-11,80.0307388305664,80.20728866046876,79.51467288656207,79.56899670816352,37863200
2004-11-12,80.6622085571289,80.80480464954401,79.90848265393284,80.1054025474402,55583700
2004-11-15,80.86044311523438,80.88768033200267,80.5199207500823,80.70380054104248,35297900
2004-11-16,80.2815170288086,80.64247494801573,80.17936451917679,80.60842064750062,40028700
2004-11-17,80.75827026367188,81.1396535786118,80.41093606130417,80.6152515205694,54494000
2004-11-18,80.86721801757812,80.90808421857639,80.51988908281272,80.72419930397645,31854300
2004-11-19,79.96825408935547,80.85361413007297,79.77756243651363,80.83999032860835,54276500
2004-11-22,80.34962463378906,80.44497043890131,79.7026293037198,79.79797510883205,37560200
2004-11-23,80.47222900390625,80.54033242181511,79.93420316929807,80.3155864663539,41968800
2004-11-24,80.66291046142578,80.7650629774042,80.39730352796776,80.54712895005514,29724800
2004-11-26,80.60160064697266,81.03066192812848,80.56755154583657,80.7105702409031,15487700
2004-11-29,80.23385620117188,81.05111277292391,80.00911545020078,80.90128214163816,61460800
2004-11-30,80.28833770751953,80.52670224931983,80.1180765782397,80.36325302007924,53685200
2004-12-01,81.20093536376953,81.38481508653057,80.43135177854299,80.47221798045645,49898300
2004-12-02,81.26903533935547,81.6367999652993,81.0511013235321,81.11239282987766,60163500
2004-12-03,81.2145767211914,81.82070606049888,81.1056070801679,81.25543773859599,49067900
2004-12-06,81.18732452392578,81.48017390392583,80.93533615640459,81.18732452392578,33030500
2004-12-07,80.43132781982422,81.46651802732137,80.39046682603936,81.37797894618022,52047200
2004-12-08,80.9012680053711,80.9216985068024,80.37005418433044,80.50626099117696,43895100
2004-12-09,81.18732452392578,81.35758567053145,80.1793814457567,80.4586070242919,60922800
2004-12-10,81.26903533935547,81.42567265287647,80.942131717642,80.98980462122972,47828600
2004-12-13,81.9773178100586,81.99774831108226,81.28264959951457,81.56188030272216,38541000
2004-12-14,82.26339721679688,82.37917357901294,81.84795949735408,81.84795949735408,41500700
2004-12-15,82.32466888427734,82.48131142756044,81.9364736724412,82.2020806491734,46699200
2004-12-16,82.2770004272461,82.56984982719335,81.75259834620289,82.21570890435301,51641800
2004-12-17,81.72822570800781,82.0908836029672,81.53663325184081,81.74190864608994,70761900
2004-12-20,81.74874114990234,82.30983550087124,81.54346056421771,81.94033357894018,47187400
2004-12-21,82.3782730102539,82.43985928342121,81.74190936354076,81.83770559246507,33094200
2004-12-22,82.57671356201172,82.85041932388893,82.31669595950513,82.37143293547801,31500700
2004-12-23,82.63825225830078,82.98722705632653,82.56298830235455,82.70668257907091,25646100
2004-12-27,82.46720123291016,83.04198366019239,82.37824910914686,82.93249930432856,29944100
2004-12-28,82.9188003540039,83.0214406126755,82.52192747140722,82.54929855508635,23422900
2004-12-29,83.04199981689453,83.06937091118581,82.7614500157856,82.85040737735791,22650600
2004-12-30,82.88462829589844,83.1857051524342,82.82304724097237,83.06938190168289,21076900
2004-12-31,82.70670318603516,83.24727048770227,82.65880508186221,83.00093588895518,28648800
2005-01-03,82.31668090820312,83.31570231895985,82.042975196372,83.17884685279316,55748000
2005-01-04,81.31080627441406,82.48089297090895,81.04394467102935,82.42615079059885,69167600
2005-01-05,80.74970245361328,81.59818526634061,80.74285837675632,81.24921043364992,65667300
2005-01-06,81.1602554321289,81.52975726175758,80.92076495565685,81.04393223219975,47814700
2005-01-07,81.0439453125,81.58451260121225,80.83182066724476,81.40660312404705,55847700
2005-01-10,81.4271469116211,81.7419066849872,80.97553165820271,80.97553165820271,56563300
2005-01-11,80.8660659790039,81.24925094604049,80.73605455640065,81.18082580485591,63099700
2005-01-12,81.13289642333984,81.31764475540476,80.41441966647285,81.0165732060952,72720500
2005-01-13,80.48287200927734,81.24240299862466,80.40075871673874,81.18081672409492,55537500
2005-01-14,80.90709686279297,81.10553336978532,80.57865419091071,80.72234851242196,42032500
2005-01-18,81.74874114990234,81.85138144274467,80.70866050583668,80.77709084806632,57391700
2005-01-19,80.8934555053711,81.78299298439552,80.8866114235426,81.72141190945365,54378900
2005-01-20,80.40074920654297,80.87973030510437,80.25705487697454,80.66761085009895,72049300
2005-01-21,79.90805053710938,80.74285033346426,79.81909842883405,80.59915605678849,63160400
2005-01-24,79.75067138671875,80.29123331988416,79.62750412106705,80.12016796317347,58441900
2005-01-25,79.97647857666016,80.38019555782518,79.86699945633622,79.9970108059403,68245000
2005-01-26,80.21598052978516,80.46915395183191,80.08596917003068,80.2775615609313,57195100
2005-01-27,80.35287475585938,80.57183835403106,80.04495899047868,80.1886533623566,55878800
2005-01-28,80.35287475585938,80.43498806286274,79.79178020926292,80.39392879910906,60738900
2005-01-31,80.85232543945312,80.9139064564976,80.54440469273099,80.70862595868284,52532700
2005-02-01,81.3655776977539,81.48190095734357,80.81132205879082,80.9139623786361,49841200
2005-02-02,81.61190032958984,81.83086389070782,81.35872681172091,81.46820598202835,52468900
2005-02-03,81.39974975585938,81.53660519209804,81.13288818082037,81.46817486372817,48837100
2005-02-04,82.26878356933594,82.40563381627985,81.41345647468074,81.42713941117422,50024600
2005-02-07,82.15928649902344,82.46720211731514,82.0840173086852,82.28245379044041,45412000
2005-02-08,82.25508880615234,82.55616558985119,82.15929259688487,82.22771771486137,39263500
2005-02-09,81.63924407958984,82.44667291958228,81.5981900570398,82.39877481977346,55279400
2005-02-10,81.9334945678711,82.12508700875816,81.60505187506541,81.87875759940513,45858600
2005-02-11,82.63825225830078,82.82300577157933,81.7418714376175,81.9060927223647,53133000
2005-02-14,82.57671356201172,82.6998808938313,82.43986329132471,82.58355764169703,32432100
2005-02-15,82.88462829589844,83.08990891999157,82.57671258026186,82.65882587399975,43852700
2005-02-16,82.93936157226562,83.1104270004455,82.56985962093681,82.7477691279846,55523000
2005-02-17,82.26878356933594,83.02147036853204,82.26193949083805,82.95304524506008,58124000
2005-02-18,82.3782730102539,82.43985928342121,82.04298620901884,82.27563270197703,47723300
2005-02-22,81.15340423583984,82.43297498430505,81.13972130431365,82.04294617955368,80697600
2005-02-23,81.73504638671875,81.81715965845592,81.1671132238339,81.37923265019444,68292600
2005-02-24,82.27560424804688,82.33034642292974,81.41343848589673,81.59134272351437,68563600
2005-02-25,83.08985900878906,83.2540802771157,82.23453228969196,82.29611330762695,60899900
2005-02-28,82.54248809814453,83.0009474108723,82.13877619557375,82.89830711039586,69381300
2005-03-01,82.95303344726562,83.1514647109622,82.64511260468167,82.67248369427813,47294400
2005-03-02,82.91197967529297,83.43201997094818,82.55616592805639,82.63143512428945,64226500
2005-03-03,82.94617462158203,83.41147262098681,82.59035574059568,83.24725133310884,61230800
2005-03-04,83.97945404052734,84.04787917726553,83.33624627008122,83.51415580200312,56168500
2005-03-07,84.02050018310547,84.33525995892592,83.75363852055112,83.93154803575496,43442400
2005-03-08,83.7056884765625,84.16414230775804,83.55515015097602,83.9383348193783,44362000
2005-03-09,82.77513122558594,83.6783563793781,82.76828714746195,83.45939286392854,73263600
2005-03-10,82.95989227294922,83.13780178789868,82.38511491457794,82.93252117676448,65149000
2005-03-11,82.3782730102539,83.28834240553776,82.22089572866524,83.00779257761448,57976500
2005-03-14,82.89146423339844,82.90515239126178,82.30299873733745,82.52880635755908,36336400
2005-03-15,82.20719146728516,83.11041660629346,82.16613744021721,83.08304551474752,62438500
2005-03-16,81.5092544555664,82.22088724018009,81.35871604836896,81.9061222684932,74874200
2005-03-17,81.67346954345703,81.93348708656133,81.41345200035275,81.63925437335031,62584200
2005-03-18,81.43099212646484,82.11107064533782,81.16308224809038,81.82255312108973,60232000
2005-03-21,81.12871551513672,81.59584127315188,80.8951552566329,81.547755029283,61244300
2005-03-22,80.30438232421875,81.69888870542067,80.30438232421875,81.31419873571194,92472400
2005-03-23,80.37303924560547,80.86764340260082,80.20130198226016,80.33868969653427,70817300
2005-03-24,80.46927642822266,81.05318254512555,80.4143192018999,80.68910009250408,51932500
2005-03-28,80.58600616455078,81.01878749970227,80.58600616455078,80.66157099319608,46765500
2005-03-29,80.05020141601562,80.99132384760593,79.85785644979448,80.46924091000051,71160300
2005-03-30,81.18368530273438,81.19742198553706,80.21508407338256,80.22195503528806,62002100
2005-03-31,81.03256225585938,81.37603700528622,80.97073931664674,81.19056294663957,64575400
2005-04-01,80.66847229003906,81.74011173056456,80.31126089019997,81.49280951490357,95255300
2005-04-04,80.80584716796875,80.963847818674,80.19446268833997,80.62037315636536,71581200
2005-04-05,81.19058227539062,81.32109914735855,80.83336551598049,80.90893039812455,46853900
2005-04-06,81.4721908569336,81.71262207826662,81.18367339133394,81.36914740750298,53268200
2005-04-07,81.91185760498047,81.92559953006155,81.27986531747986,81.3416934983271,46734600
2005-04-08,81.06001281738281,81.89122079447074,81.06001281738281,81.86374219510334,63772900
2005-04-11,81.12186431884766,81.34855891275035,80.94326122153835,81.2592573640957,44945000
2005-04-12,81.5408706665039,81.78817280604262,80.42114531987508,80.98444347304512,86144800
2005-04-13,80.57916259765625,81.60958664498685,80.46237722245958,81.44471502388839,65949000
2005-04-14,79.52811431884766,80.71653885656613,79.52811431884766,80.64784497808108,96119800
2005-04-15,78.4152603149414,79.82350317556555,78.38091075499645,79.50750713989856,128677300
2005-04-18,78.65569305419922,78.9716890960638,78.28473981174766,78.39465421292165,100035200
2005-04-19,79.28080749511719,79.36323804259338,78.88237571229455,79.06784968512228,64930100
2005-04-20,78.17483520507812,79.43194848543513,78.0030978739958,79.2602111543528,107735900
2005-04-21,79.69297790527344,79.8303656484326,78.57324735860107,78.85489904538575,86952200
2005-04-22,79.39070129394531,80.02956411843655,78.49766543484819,79.50748137430261,88845800
2005-04-25,79.91278076171875,80.02956083728816,79.49374144020018,79.58991388372853,52284100
2005-04-26,79.13658142089844,80.21509194148521,79.1022370900188,79.65866451575201,72626000
2005-04-27,79.44566345214844,79.7341808126353,78.61445568064737,78.90297304113422,84131900
2005-04-28,78.44964599609375,79.46633375902857,78.44964599609375,79.18468189379988,72481500
2005-04-29,79.51439666748047,79.59683248599374,78.29162751841228,79.04727084458843,103993800
2005-05-02,79.9609146118164,79.96778557359112,79.35639575983936,79.73422004232502,56026400
2005-05-03,80.09832000732422,80.27005740238324,79.47319861463427,79.73423756836061,86000300
2005-05-04,80.716552734375,80.88829008061836,79.87847364614619,80.13264680534918,81055700
2005-05-05,80.68907165527344,81.06002494070266,80.19446727470114,80.83333039277241,96906700
2005-05-06,80.43490600585938,81.05316153923813,80.41429836158144,81.01194625068229,67415400
2005-05-09,80.93636322021484,81.11497149886438,80.40741458549246,80.51732374396423,43750500
2005-05-10,80.09832000732422,80.71657567773856,79.95406122439577,80.62040315578626,74613500
2005-05-11,80.53794860839844,80.64786303138482,79.58308933298893,80.32499596512251,91647400
2005-05-12,79.65177917480469,80.77837574806206,79.65177917480469,80.59290171996817,95086800
2005-05-13,79.4937744140625,80.11202983677096,78.86178231129708,79.89220626880876,85267000
2005-05-16,80.2356948852539,80.26316825014918,79.45257296053379,79.48004632542907,49207000
2005-05-17,80.77149200439453,80.85392255803922,79.79602535221655,79.96776266031858,61071800
2005-05-18,81.60269927978516,81.80191518447623,81.06687972144687,81.12183167642533,77944900
2005-05-19,81.94613647460938,82.02857223094492,81.5408338905483,81.76065733310547,61768100
2005-05-20,81.82939147949219,82.01486545946373,81.56834742641291,81.98051590268808,46345500
2005-05-23,82.28279113769531,82.46139943364484,81.87749354262596,81.89123022338782,51047900
2005-05-24,82.0904769897461,82.31717161500777,81.88439001387013,82.0492616909747,50654100
2005-05-25,82.02861785888672,82.34461390577084,81.63018600981262,81.98739733728813,47608800
2005-05-26,82.46825408935547,82.57816323674238,82.17286572180625,82.28964582871939,43256200
2005-05-27,82.60565185546875,82.60565185546875,82.2965267723709,82.47512981366839,24596100
2005-05-31,82.07671356201172,82.55070506647775,82.02175635421607,82.4888821384635,43377200
2005-06-01,82.77738189697266,83.06589931462257,82.05608311184118,82.10416934811616,69611000
2005-06-02,82.95598602294922,83.01093797523016,82.50259703983812,82.59190378918169,39704500
2005-06-03,82.53694915771484,83.04529010888501,82.24843174551067,82.811729891674,60999400
2005-06-06,82.46141815185547,82.57132734592172,82.12481436620365,82.39958997187362,36046400
2005-06-07,82.52320861816406,83.29259363791171,82.44077806530277,82.70181688437465,66501300
2005-06-08,82.37207794189453,82.839198348689,82.20720636666631,82.72928920620978,46881200
2005-06-09,82.76366424560547,82.83235813593275,82.04923625598445,82.25531792696628,56653300
2005-06-10,82.57131958007812,82.88044996889619,82.15915096932895,82.81862179472928,36465300
